,Title,ID,Release Date,Release Year,Release Month,Release Day,Poster Path,Film Index,Genre #,Genre
2323,The Truman Show,37165,6/4/1998,1998,6,4,/dOmxN9xhLITi43j2xGFEcsgv7QM.jpg,837,0,Comedy
2324,The Truman Show,37165,6/4/1998,1998,6,4,/dOmxN9xhLITi43j2xGFEcsgv7QM.jpg,837,1,Drama
2325,Titanic,597,11/18/1997,1997,11,18,/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,838,0,Drama
2326,Titanic,597,11/18/1997,1997,11,18,/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,838,1,Romance
2327,Groundhog Day,137,2/11/1993,1993,2,11,/gCgt1WARPZaXnq523ySQEUKinCs.jpg,839,0,Romance
2328,Groundhog Day,137,2/11/1993,1993,2,11,/gCgt1WARPZaXnq523ySQEUKinCs.jpg,839,1,Fantasy
2329,Groundhog Day,137,2/11/1993,1993,2,11,/gCgt1WARPZaXnq523ySQEUKinCs.jpg,839,2,Drama
2330,Groundhog Day,137,2/11/1993,1993,2,11,/gCgt1WARPZaXnq523ySQEUKinCs.jpg,839,3,Comedy
2331,Aladdin,812,11/25/1992,1992,11,25,/eLFfl7vS8dkeG1hKp5mwbm37V83.jpg,840,0,Animation
2332,Aladdin,812,11/25/1992,1992,11,25,/eLFfl7vS8dkeG1hKp5mwbm37V83.jpg,840,1,Family
2333,Aladdin,812,11/25/1992,1992,11,25,/eLFfl7vS8dkeG1hKp5mwbm37V83.jpg,840,2,Adventure
2334,Aladdin,812,11/25/1992,1992,11,25,/eLFfl7vS8dkeG1hKp5mwbm37V83.jpg,840,3,Fantasy
2335,Aladdin,812,11/25/1992,1992,11,25,/eLFfl7vS8dkeG1hKp5mwbm37V83.jpg,840,4,Romance
2336,10 Things I Hate About You,4951,3/30/1999,1999,3,30,/ujERk3aKABXU3NDXOAxEQYTHe9A.jpg,841,0,Comedy
2337,10 Things I Hate About You,4951,3/30/1999,1999,3,30,/ujERk3aKABXU3NDXOAxEQYTHe9A.jpg,841,1,Romance
2338,10 Things I Hate About You,4951,3/30/1999,1999,3,30,/ujERk3aKABXU3NDXOAxEQYTHe9A.jpg,841,2,Drama
2339,Armageddon,95,7/1/1998,1998,7,1,/qcF8qt8toajvQllOMVRCUqZCxjV.jpg,842,0,Action
2340,Armageddon,95,7/1/1998,1998,7,1,/qcF8qt8toajvQllOMVRCUqZCxjV.jpg,842,1,Thriller
2341,Armageddon,95,7/1/1998,1998,7,1,/qcF8qt8toajvQllOMVRCUqZCxjV.jpg,842,2,Science Fiction
2342,Armageddon,95,7/1/1998,1998,7,1,/qcF8qt8toajvQllOMVRCUqZCxjV.jpg,842,3,Adventure
2343,Mrs. Doubtfire,788,11/24/1993,1993,11,24,/szvidvi0Fo4j2gmMtk1sNe1rkzw.jpg,843,0,Comedy
2344,Mrs. Doubtfire,788,11/24/1993,1993,11,24,/szvidvi0Fo4j2gmMtk1sNe1rkzw.jpg,843,1,Drama
2345,Mrs. Doubtfire,788,11/24/1993,1993,11,24,/szvidvi0Fo4j2gmMtk1sNe1rkzw.jpg,843,2,Family
2346,Pocahontas,10530,6/14/1995,1995,6,14,/kZ1ft0QZ4e3zDUPMBftEkwI9ftd.jpg,844,0,Adventure
2347,Pocahontas,10530,6/14/1995,1995,6,14,/kZ1ft0QZ4e3zDUPMBftEkwI9ftd.jpg,844,1,Animation
2348,Pocahontas,10530,6/14/1995,1995,6,14,/kZ1ft0QZ4e3zDUPMBftEkwI9ftd.jpg,844,2,Family
2349,Pocahontas,10530,6/14/1995,1995,6,14,/kZ1ft0QZ4e3zDUPMBftEkwI9ftd.jpg,844,3,Romance
2350,Mars Attacks!,75,12/12/1996,1996,12,12,/hll4O5vSAfnZDb6JbnP06GPtz7b.jpg,845,0,Comedy
2351,Mars Attacks!,75,12/12/1996,1996,12,12,/hll4O5vSAfnZDb6JbnP06GPtz7b.jpg,845,1,Fantasy
2352,Mars Attacks!,75,12/12/1996,1996,12,12,/hll4O5vSAfnZDb6JbnP06GPtz7b.jpg,845,2,Science Fiction
2353,The Hunchback of Notre Dame,10545,6/21/1996,1996,6,21,/7k0fr2xLCTChjN8MnGNThTP9uEB.jpg,846,0,Drama
2354,The Hunchback of Notre Dame,10545,6/21/1996,1996,6,21,/7k0fr2xLCTChjN8MnGNThTP9uEB.jpg,846,1,Animation
2355,The Hunchback of Notre Dame,10545,6/21/1996,1996,6,21,/7k0fr2xLCTChjN8MnGNThTP9uEB.jpg,846,2,Family
2356,Matilda,10830,8/2/1996,1996,8,2,/wnLbqoGRGdnPNjMV6rY75wgRamd.jpg,847,0,Comedy
2357,Matilda,10830,8/2/1996,1996,8,2,/wnLbqoGRGdnPNjMV6rY75wgRamd.jpg,847,1,Family
2358,Matilda,10830,8/2/1996,1996,8,2,/wnLbqoGRGdnPNjMV6rY75wgRamd.jpg,847,2,Fantasy
2359,Twister,664,5/10/1996,1996,5,10,/ba6Bg9mxphS24tpSe98vZccEe3S.jpg,848,0,Action
2360,Twister,664,5/10/1996,1996,5,10,/ba6Bg9mxphS24tpSe98vZccEe3S.jpg,848,1,Adventure
2361,Twister,664,5/10/1996,1996,5,10,/ba6Bg9mxphS24tpSe98vZccEe3S.jpg,848,2,Drama
2362,Batman Returns,364,6/19/1992,1992,6,19,/jKBjeXM7iBBV9UkUcOXx3m7FSHY.jpg,849,0,Action
2363,Batman Returns,364,6/19/1992,1992,6,19,/jKBjeXM7iBBV9UkUcOXx3m7FSHY.jpg,849,1,Fantasy
2364,Big Daddy,9032,6/25/1999,1999,6,25,/m0KrgL5uGJRGyGG7LBkyKrqxB8q.jpg,850,0,Comedy
2365,Big Daddy,9032,6/25/1999,1999,6,25,/m0KrgL5uGJRGyGG7LBkyKrqxB8q.jpg,850,1,Drama
2366,You've Got Mail,9489,2/26/1998,1998,2,26,/e2uVtH6TpMfUl7WeOM70ezkcjsU.jpg,851,0,Comedy
2367,You've Got Mail,9489,2/26/1998,1998,2,26,/e2uVtH6TpMfUl7WeOM70ezkcjsU.jpg,851,1,Romance
2368,Jingle All the Way,9279,11/21/1996,1996,11,21,/bdxrZBGtWaLYkjMmwaSIiTwpSnS.jpg,852,0,Comedy
2369,Jingle All the Way,9279,11/21/1996,1996,11,21,/bdxrZBGtWaLYkjMmwaSIiTwpSnS.jpg,852,1,Family
2370,Jingle All the Way,9279,11/21/1996,1996,11,21,/bdxrZBGtWaLYkjMmwaSIiTwpSnS.jpg,852,2,Adventure
2371,Barney's Great Adventure,17644,1/1/1998,1998,1,1,/tSadXiI88soRyS4mcSr7PsKWaqN.jpg,853,0,Family
2372,Smart House,35215,6/26/1999,1999,6,26,/wnFxy9bhTS5xNOG4tfxk5oLEqVC.jpg,854,0,TV
2373,Smart House,35215,6/26/1999,1999,6,26,/wnFxy9bhTS5xNOG4tfxk5oLEqVC.jpg,854,1,Drama
2374,Smart House,35215,6/26/1999,1999,6,26,/wnFxy9bhTS5xNOG4tfxk5oLEqVC.jpg,854,2,Family
2375,Smart House,35215,6/26/1999,1999,6,26,/wnFxy9bhTS5xNOG4tfxk5oLEqVC.jpg,854,3,Science Fiction
2376,Smart House,35215,6/26/1999,1999,6,26,/wnFxy9bhTS5xNOG4tfxk5oLEqVC.jpg,854,4,Fantasy
2377,Kazaam,11511,7/17/1996,1996,7,17,/k6kXq27UVxf7zGCWSvygYYIp9eP.jpg,855,0,Fantasy
2378,Kazaam,11511,7/17/1996,1996,7,17,/k6kXq27UVxf7zGCWSvygYYIp9eP.jpg,855,1,Comedy
2379,Kazaam,11511,7/17/1996,1996,7,17,/k6kXq27UVxf7zGCWSvygYYIp9eP.jpg,855,2,Family
2380,Spice World,6116,12/18/1997,1997,12,18,/yWK6Wz8kHPlBcWW9BzZm2Dm0cOl.jpg,856,0,Adventure
2381,Spice World,6116,12/18/1997,1997,12,18,/yWK6Wz8kHPlBcWW9BzZm2Dm0cOl.jpg,856,1,Fantasy
2382,Spice World,6116,12/18/1997,1997,12,18,/yWK6Wz8kHPlBcWW9BzZm2Dm0cOl.jpg,856,2,Drama
2383,Spice World,6116,12/18/1997,1997,12,18,/yWK6Wz8kHPlBcWW9BzZm2Dm0cOl.jpg,856,3,Comedy
2384,Spice World,6116,12/18/1997,1997,12,18,/yWK6Wz8kHPlBcWW9BzZm2Dm0cOl.jpg,856,4,Music
2385,Osmosis Jones,12610,8/7/2001,2001,8,7,/foZpSG88IQUCEBJE3unc5QzO6bQ.jpg,857,0,Action
2386,Osmosis Jones,12610,8/7/2001,2001,8,7,/foZpSG88IQUCEBJE3unc5QzO6bQ.jpg,857,1,Adventure
2387,Osmosis Jones,12610,8/7/2001,2001,8,7,/foZpSG88IQUCEBJE3unc5QzO6bQ.jpg,857,2,Animation
2388,Osmosis Jones,12610,8/7/2001,2001,8,7,/foZpSG88IQUCEBJE3unc5QzO6bQ.jpg,857,3,Comedy
2389,Osmosis Jones,12610,8/7/2001,2001,8,7,/foZpSG88IQUCEBJE3unc5QzO6bQ.jpg,857,4,Family
2390,The Parent Trap,9820,7/28/1998,1998,7,28,/a3XOGrrAjl1wwiumtACWBufg6AL.jpg,858,0,Comedy
2391,The Parent Trap,9820,7/28/1998,1998,7,28,/a3XOGrrAjl1wwiumtACWBufg6AL.jpg,858,1,Family
2392,Fred Claus,5375,11/3/2007,2007,11,3,/2xAXyHW08uDfthA2mhtXVH4ZRGN.jpg,859,0,Action
2393,Fred Claus,5375,11/3/2007,2007,11,3,/2xAXyHW08uDfthA2mhtXVH4ZRGN.jpg,859,1,Comedy
2394,Fred Claus,5375,11/3/2007,2007,11,3,/2xAXyHW08uDfthA2mhtXVH4ZRGN.jpg,859,2,Drama
2395,"Run, Fatboy, Run",7942,9/6/2007,2007,9,6,/6F3jvY97LrqoazB6OEOUXKZLdrj.jpg,860,0,Comedy
2396,"Run, Fatboy, Run",7942,9/6/2007,2007,9,6,/6F3jvY97LrqoazB6OEOUXKZLdrj.jpg,860,1,Romance
2397,The Texas Chain Saw Massacre,30497,10/1/1974,1974,10,1,/9s8uSm5K1W0vhGPHv2icM6SFib8.jpg,861,0,Horror
2398,The Aristocats,10112,12/23/1970,1970,12,23,/1BVOSmQUhphMgnTxnXyfQ9tL1Sc.jpg,862,0,Animation
2399,The Aristocats,10112,12/23/1970,1970,12,23,/1BVOSmQUhphMgnTxnXyfQ9tL1Sc.jpg,862,1,Comedy
2400,The Aristocats,10112,12/23/1970,1970,12,23,/1BVOSmQUhphMgnTxnXyfQ9tL1Sc.jpg,862,2,Family
2401,The Aristocats,10112,12/23/1970,1970,12,23,/1BVOSmQUhphMgnTxnXyfQ9tL1Sc.jpg,862,3,Adventure
2402,The Rescuers,11319,6/22/1977,1977,6,22,/gCJuDViPCEuHVmoZUvhOj1jyqfV.jpg,863,0,Fantasy
2403,The Rescuers,11319,6/22/1977,1977,6,22,/gCJuDViPCEuHVmoZUvhOj1jyqfV.jpg,863,1,Family
2404,The Rescuers,11319,6/22/1977,1977,6,22,/gCJuDViPCEuHVmoZUvhOj1jyqfV.jpg,863,2,Animation
2405,The Rescuers,11319,6/22/1977,1977,6,22,/gCJuDViPCEuHVmoZUvhOj1jyqfV.jpg,863,3,Adventure
2406,Three Days of the Condor,11963,9/24/1975,1975,9,24,/zinwtZqdb7gnc4zMu8dfkK1fMN3.jpg,864,0,Thriller
2407,The Patriot,2024,6/28/2000,2000,6,28,/fWZd815QxUCUcrWQZwUkAp9ljG.jpg,865,0,Drama
2408,The Patriot,2024,6/28/2000,2000,6,28,/fWZd815QxUCUcrWQZwUkAp9ljG.jpg,865,1,History
2409,The Patriot,2024,6/28/2000,2000,6,28,/fWZd815QxUCUcrWQZwUkAp9ljG.jpg,865,2,War
2410,The Patriot,2024,6/28/2000,2000,6,28,/fWZd815QxUCUcrWQZwUkAp9ljG.jpg,865,3,Action
2411,The Many Adventures of Winnie the Pooh,250480,3/11/1977,1977,3,11,/2xwaFVLv5geVrFd81eUttv7OutF.jpg,866,0,Animation
2412,The Many Adventures of Winnie the Pooh,250480,3/11/1977,1977,3,11,/2xwaFVLv5geVrFd81eUttv7OutF.jpg,866,1,Family
2413,Pete's Dragon,11114,11/3/1977,1977,11,3,/noShGNQKAgMqNanJL5EiZlf6LCp.jpg,867,0,Fantasy
2414,Pete's Dragon,11114,11/3/1977,1977,11,3,/noShGNQKAgMqNanJL5EiZlf6LCp.jpg,867,1,Animation
2415,Pete's Dragon,11114,11/3/1977,1977,11,3,/noShGNQKAgMqNanJL5EiZlf6LCp.jpg,867,2,Comedy
2416,Pete's Dragon,11114,11/3/1977,1977,11,3,/noShGNQKAgMqNanJL5EiZlf6LCp.jpg,867,3,Family
2417,The Jungle Book,9325,10/18/1967,1967,10,18,/xzpNa3RjKHfIijeqVuL72IgBvwy.jpg,868,0,Family
2418,The Jungle Book,9325,10/18/1967,1967,10,18,/xzpNa3RjKHfIijeqVuL72IgBvwy.jpg,868,1,Animation
2419,The Jungle Book,9325,10/18/1967,1967,10,18,/xzpNa3RjKHfIijeqVuL72IgBvwy.jpg,868,2,Adventure
2420,Mary Poppins,433,8/27/1964,1964,8,27,/ei8hhYCMfURfPOXKBnyl61be2iV.jpg,869,0,Comedy
2421,Mary Poppins,433,8/27/1964,1964,8,27,/ei8hhYCMfURfPOXKBnyl61be2iV.jpg,869,1,Family
2422,Mary Poppins,433,8/27/1964,1964,8,27,/ei8hhYCMfURfPOXKBnyl61be2iV.jpg,869,2,Fantasy
2423,The Family,112205,9/13/2013,2013,9,13,/if33bjaDxjWS5kSo2NtENQ17BoW.jpg,870,0,Crime
2424,The Family,112205,9/13/2013,2013,9,13,/if33bjaDxjWS5kSo2NtENQ17BoW.jpg,870,1,Comedy
2425,The Family,112205,9/13/2013,2013,9,13,/if33bjaDxjWS5kSo2NtENQ17BoW.jpg,870,2,Action
2426,Parental Guidance,88042,12/25/2012,2012,12,25,/yv9rgYbe1AyOuLoOO5EEbXJaVMr.jpg,871,0,Comedy
2427,Mike's New Car,13931,5/24/2002,2002,5,24,/Y1dn19yEAFMBc3N6W0jBnANtFr.jpg,872,0,Animation
2428,Mike's New Car,13931,5/24/2002,2002,5,24,/Y1dn19yEAFMBc3N6W0jBnANtFr.jpg,872,1,Family
2429,Romeo + Juliet,454,11/1/1996,1996,11,1,/uOzwxrjRANIbZ5bhPNHAo0Aetyg.jpg,873,0,Drama
2430,Romeo + Juliet,454,11/1/1996,1996,11,1,/uOzwxrjRANIbZ5bhPNHAo0Aetyg.jpg,873,1,Romance
2431,Air Force One,9772,7/25/1997,1997,7,25,/evO1iENjLpUnbwjnt5XK85jRYob.jpg,874,0,Action
2432,Air Force One,9772,7/25/1997,1997,7,25,/evO1iENjLpUnbwjnt5XK85jRYob.jpg,874,1,Thriller
2433,The 39 Steps,260,6/6/1935,1935,6,6,/paI9Tmqm2cZG6xy4Tnjw3Ydjuw5.jpg,875,0,Mystery
2434,The 39 Steps,260,6/6/1935,1935,6,6,/paI9Tmqm2cZG6xy4Tnjw3Ydjuw5.jpg,875,1,Thriller
2435,The Devil's Own,4477,3/12/1997,1997,3,12,/7XIxdjhaoDIiv7slEiOhBEzMtqu.jpg,876,0,Crime
2436,The Devil's Own,4477,3/12/1997,1997,3,12,/7XIxdjhaoDIiv7slEiOhBEzMtqu.jpg,876,1,Thriller
2437,The Devil's Own,4477,3/12/1997,1997,3,12,/7XIxdjhaoDIiv7slEiOhBEzMtqu.jpg,876,2,Drama
2438,Home Alone 4,12536,11/3/2002,2002,11,3,/lL2Ri3PHs9V1ot3V8ZUvrtFgj9h.jpg,877,0,Comedy
2439,Home Alone 4,12536,11/3/2002,2002,11,3,/lL2Ri3PHs9V1ot3V8ZUvrtFgj9h.jpg,877,1,Family
2440,Home Alone 3,9714,12/12/1997,1997,12,12,/6uOadrCfle0n2LOOxHbgWEdnrm2.jpg,878,0,Comedy
2441,Home Alone 3,9714,12/12/1997,1997,12,12,/6uOadrCfle0n2LOOxHbgWEdnrm2.jpg,878,1,Family
2442,The Kid,4244,7/7/2000,2000,7,7,/jNfL8De5IDVIuUYsrNnmPxCQkz8.jpg,879,0,Fantasy
2443,The Kid,4244,7/7/2000,2000,7,7,/jNfL8De5IDVIuUYsrNnmPxCQkz8.jpg,879,1,Comedy
2444,The Kid,4244,7/7/2000,2000,7,7,/jNfL8De5IDVIuUYsrNnmPxCQkz8.jpg,879,2,Family
2445,Beethoven,11806,4/3/1992,1992,4,3,/mVb3r5ZOeopEbCbx6kuIAjUz20F.jpg,880,0,Comedy
2446,Beethoven,11806,4/3/1992,1992,4,3,/mVb3r5ZOeopEbCbx6kuIAjUz20F.jpg,880,1,Family
2447,Big Fat Liar,11870,2/8/2002,2002,2,8,/k1MkctTLNWthU2AUlX4qOCNBlPc.jpg,881,0,Family
2448,Big Fat Liar,11870,2/8/2002,2002,2,8,/k1MkctTLNWthU2AUlX4qOCNBlPc.jpg,881,1,Comedy
2449,Big Fat Liar,11870,2/8/2002,2002,2,8,/k1MkctTLNWthU2AUlX4qOCNBlPc.jpg,881,2,Adventure
2450,Stuart Little 2,10996,7/19/2002,2002,7,19,/hjfeMLWqJY44mqqJKZSa6jx4Y1j.jpg,882,0,Family
2451,Stuart Little 2,10996,7/19/2002,2002,7,19,/hjfeMLWqJY44mqqJKZSa6jx4Y1j.jpg,882,1,Adventure
2452,Stuart Little 2,10996,7/19/2002,2002,7,19,/hjfeMLWqJY44mqqJKZSa6jx4Y1j.jpg,882,2,Animation
2453,Stuart Little 2,10996,7/19/2002,2002,7,19,/hjfeMLWqJY44mqqJKZSa6jx4Y1j.jpg,882,3,Comedy
2454,Promised Land,133694,9/23/2012,2012,9,23,/ziVOzoGfmHD5F90LyeCkBnwuTkP.jpg,883,0,Drama
2455,Asterix & Obelix: Mission Cleopatra,2899,1/30/2002,2002,1,30,/sDrF8Z2GaRQjYzDuusEABohmMir.jpg,884,0,Family
2456,Asterix & Obelix: Mission Cleopatra,2899,1/30/2002,2002,1,30,/sDrF8Z2GaRQjYzDuusEABohmMir.jpg,884,1,Fantasy
2457,Asterix & Obelix: Mission Cleopatra,2899,1/30/2002,2002,1,30,/sDrF8Z2GaRQjYzDuusEABohmMir.jpg,884,2,Comedy
2458,Asterix & Obelix: Mission Cleopatra,2899,1/30/2002,2002,1,30,/sDrF8Z2GaRQjYzDuusEABohmMir.jpg,884,3,Adventure
2459,Bringing Down the House,10678,3/7/2003,2003,3,7,/eFWjjHtUBA94jwZPU4n8wbQIMis.jpg,885,0,Comedy
2460,Father of the Bride,11846,12/20/1991,1991,12,20,/g6OTK7l6EX2JP5r00O5fG6BZJlh.jpg,886,0,Comedy
2461,Father of the Bride,11846,12/20/1991,1991,12,20,/g6OTK7l6EX2JP5r00O5fG6BZJlh.jpg,886,1,Romance
2462,Fantasia 2000,49948,12/17/1999,1999,12,17,/6JszBEg8OEbkMzpY5IPTMVzxmYZ.jpg,887,0,Animation
2463,Fantasia 2000,49948,12/17/1999,1999,12,17,/6JszBEg8OEbkMzpY5IPTMVzxmYZ.jpg,887,1,Family
2464,Fantasia 2000,49948,12/17/1999,1999,12,17,/6JszBEg8OEbkMzpY5IPTMVzxmYZ.jpg,887,2,Music
2465,The Prince of Egypt,9837,12/16/1998,1998,12,16,/2xUjYwL6Ol7TLJPPKs7sYW5PWLX.jpg,888,0,Adventure
2466,The Prince of Egypt,9837,12/16/1998,1998,12,16,/2xUjYwL6Ol7TLJPPKs7sYW5PWLX.jpg,888,1,Animation
2467,The Prince of Egypt,9837,12/16/1998,1998,12,16,/2xUjYwL6Ol7TLJPPKs7sYW5PWLX.jpg,888,2,Drama
2468,The Prince of Egypt,9837,12/16/1998,1998,12,16,/2xUjYwL6Ol7TLJPPKs7sYW5PWLX.jpg,888,3,Family
2469,Babe,9598,7/18/1995,1995,7,18,/zKuQMtnbVTz9DsOnOJmlW71v4qH.jpg,889,0,Fantasy
2470,Babe,9598,7/18/1995,1995,7,18,/zKuQMtnbVTz9DsOnOJmlW71v4qH.jpg,889,1,Drama
2471,Babe,9598,7/18/1995,1995,7,18,/zKuQMtnbVTz9DsOnOJmlW71v4qH.jpg,889,2,Comedy
2472,Babe,9598,7/18/1995,1995,7,18,/zKuQMtnbVTz9DsOnOJmlW71v4qH.jpg,889,3,Family
2473,Pinocchio,10895,2/23/1940,1940,2,23,/1nCzeRj75ygXIG8r63TbkfeqM9x.jpg,890,0,Animation
2474,Pinocchio,10895,2/23/1940,1940,2,23,/1nCzeRj75ygXIG8r63TbkfeqM9x.jpg,890,1,Family
2475,Dumbo,11360,10/22/1941,1941,10,22,/hKDdllslMtsU9JixAv5HR9biXlp.jpg,891,0,Animation
2476,Dumbo,11360,10/22/1941,1941,10,22,/hKDdllslMtsU9JixAv5HR9biXlp.jpg,891,1,Family
2477,Johnny Tsunami,24020,7/24/1999,1999,7,24,/d2jnJHWVJc8D5ms1xhJ2yRkyV3U.jpg,892,0,TV
2478,Johnny Tsunami,24020,7/24/1999,1999,7,24,/d2jnJHWVJc8D5ms1xhJ2yRkyV3U.jpg,892,1,Family
2479,Johnny Tsunami,24020,7/24/1999,1999,7,24,/d2jnJHWVJc8D5ms1xhJ2yRkyV3U.jpg,892,2,Drama
2480,Air Bud,20737,8/1/1997,1997,8,1,/kDfzh6QdX2tseTwwyB7lp2RP7iE.jpg,893,0,Comedy
2481,Air Bud,20737,8/1/1997,1997,8,1,/kDfzh6QdX2tseTwwyB7lp2RP7iE.jpg,893,1,Family
2482,Air Bud,20737,8/1/1997,1997,8,1,/kDfzh6QdX2tseTwwyB7lp2RP7iE.jpg,893,2,Drama
2483,Air Bud: Seventh Inning Fetch,21518,6/18/2002,2002,6,18,/zLsy4zylPWwcwEn0WPqBzNIJ1jj.jpg,894,0,Comedy
2484,Air Bud: Seventh Inning Fetch,21518,6/18/2002,2002,6,18,/zLsy4zylPWwcwEn0WPqBzNIJ1jj.jpg,894,1,Drama
2485,Air Bud: Seventh Inning Fetch,21518,6/18/2002,2002,6,18,/zLsy4zylPWwcwEn0WPqBzNIJ1jj.jpg,894,2,Family
2486,Treasure Planet,9016,11/26/2002,2002,11,26,/zMKatZ0c0NCoKzfizaCzVUcbKMf.jpg,895,0,Adventure
2487,Treasure Planet,9016,11/26/2002,2002,11,26,/zMKatZ0c0NCoKzfizaCzVUcbKMf.jpg,895,1,Animation
2488,Treasure Planet,9016,11/26/2002,2002,11,26,/zMKatZ0c0NCoKzfizaCzVUcbKMf.jpg,895,2,Family
2489,Treasure Planet,9016,11/26/2002,2002,11,26,/zMKatZ0c0NCoKzfizaCzVUcbKMf.jpg,895,3,Fantasy
2490,Treasure Planet,9016,11/26/2002,2002,11,26,/zMKatZ0c0NCoKzfizaCzVUcbKMf.jpg,895,4,Science Fiction
2491,Anomalisa,291270,12/30/2015,2015,12,30,/4DJ1zNr4Y6q7zQ27goEYla46VdO.jpg,896,0,Animation
2492,Anomalisa,291270,12/30/2015,2015,12,30,/4DJ1zNr4Y6q7zQ27goEYla46VdO.jpg,896,1,Comedy
2493,Anomalisa,291270,12/30/2015,2015,12,30,/4DJ1zNr4Y6q7zQ27goEYla46VdO.jpg,896,2,Drama
2494,Anomalisa,291270,12/30/2015,2015,12,30,/4DJ1zNr4Y6q7zQ27goEYla46VdO.jpg,896,3,Romance
2495,Spotlight,314365,11/6/2015,2015,11,6,/gWkgMnIsd8Od7iyhEEKL5G4Qq6J.jpg,897,0,Drama
2496,Spotlight,314365,11/6/2015,2015,11,6,/gWkgMnIsd8Od7iyhEEKL5G4Qq6J.jpg,897,1,Thriller
2497,Spotlight,314365,11/6/2015,2015,11,6,/gWkgMnIsd8Od7iyhEEKL5G4Qq6J.jpg,897,2,History
2498,The Whole Truth,331583,3/25/2016,2016,3,25,/iL3Bx4YOqYdAMlx4czLyygA09MC.jpg,898,0,Drama
2499,The Whole Truth,331583,3/25/2016,2016,3,25,/iL3Bx4YOqYdAMlx4czLyygA09MC.jpg,898,1,Thriller
2500,Grosse Pointe Blank,9434,4/11/1997,1997,4,11,/7lQ0MSNQqBTYpXTTZL82u1n95Z3.jpg,899,0,Action
2501,Grosse Pointe Blank,9434,4/11/1997,1997,4,11,/7lQ0MSNQqBTYpXTTZL82u1n95Z3.jpg,899,1,Comedy
2502,Grosse Pointe Blank,9434,4/11/1997,1997,4,11,/7lQ0MSNQqBTYpXTTZL82u1n95Z3.jpg,899,2,Thriller
2503,Grosse Pointe Blank,9434,4/11/1997,1997,4,11,/7lQ0MSNQqBTYpXTTZL82u1n95Z3.jpg,899,3,Romance
2504,The Witch,310131,1/27/2015,2015,1,27,/o384OC1tCV8nCnozkM6y4MiSqsw.jpg,900,0,Horror
2505,The Witch,310131,1/27/2015,2015,1,27,/o384OC1tCV8nCnozkM6y4MiSqsw.jpg,900,1,Drama
2506,The Witch,310131,1/27/2015,2015,1,27,/o384OC1tCV8nCnozkM6y4MiSqsw.jpg,900,2,Mystery
2507,The Witch,310131,1/27/2015,2015,1,27,/o384OC1tCV8nCnozkM6y4MiSqsw.jpg,900,3,History
2508,John Wick,245891,10/22/2014,2014,10,22,/fZPSd91yGE9fCcCe6OoQr6E3Bev.jpg,901,0,Action
2509,John Wick,245891,10/22/2014,2014,10,22,/fZPSd91yGE9fCcCe6OoQr6E3Bev.jpg,901,1,Thriller
2510,Tomorrowland,158852,5/19/2015,2015,5,19,/iHh0nVGVODAFduF6Q6njdSSCEfX.jpg,902,0,Adventure
2511,Tomorrowland,158852,5/19/2015,2015,5,19,/iHh0nVGVODAFduF6Q6njdSSCEfX.jpg,902,1,Family
2512,Tomorrowland,158852,5/19/2015,2015,5,19,/iHh0nVGVODAFduF6Q6njdSSCEfX.jpg,902,2,Mystery
2513,Tomorrowland,158852,5/19/2015,2015,5,19,/iHh0nVGVODAFduF6Q6njdSSCEfX.jpg,902,3,Science Fiction
2514,Rogue One: A Star Wars Story,330459,12/14/2016,2016,12,14,/5jX3p0apUG5bkMHtnKZch0xpkBS.jpg,903,0,Action
2515,Rogue One: A Star Wars Story,330459,12/14/2016,2016,12,14,/5jX3p0apUG5bkMHtnKZch0xpkBS.jpg,903,1,Adventure
2516,Rogue One: A Star Wars Story,330459,12/14/2016,2016,12,14,/5jX3p0apUG5bkMHtnKZch0xpkBS.jpg,903,2,Science Fiction
2517,Other People,371449,9/9/2016,2016,9,9,/aC7VqBeovG1yPUtlOhUfXofKBkZ.jpg,904,0,Drama
2518,Other People,371449,9/9/2016,2016,9,9,/aC7VqBeovG1yPUtlOhUfXofKBkZ.jpg,904,1,Comedy
2519,Snowden,302401,9/15/2016,2016,9,15,/yfK7zxNL63VWfluFuoUaJj5PdNw.jpg,905,0,Drama
2520,Snowden,302401,9/15/2016,2016,9,15,/yfK7zxNL63VWfluFuoUaJj5PdNw.jpg,905,1,History
2521,Snowden,302401,9/15/2016,2016,9,15,/yfK7zxNL63VWfluFuoUaJj5PdNw.jpg,905,2,Crime
2522,Snowden,302401,9/15/2016,2016,9,15,/yfK7zxNL63VWfluFuoUaJj5PdNw.jpg,905,3,Thriller
2523,Where to Invade Next,352208,12/23/2015,2015,12,23,/58gW2Uty2cAsgBgwC58vT2Z9SVt.jpg,906,0,Documentary
2524,Mean Streets,203,10/2/1973,1973,10,2,/jJamsu1mbvwORTw6uha3zjbsMEy.jpg,907,0,Drama
2525,Mean Streets,203,10/2/1973,1973,10,2,/jJamsu1mbvwORTw6uha3zjbsMEy.jpg,907,1,Crime
2526,Arrival,329865,11/10/2016,2016,11,10,/x2FJsf1ElAgr63Y3PNPtJrcmpoe.jpg,908,0,Drama
2527,Arrival,329865,11/10/2016,2016,11,10,/x2FJsf1ElAgr63Y3PNPtJrcmpoe.jpg,908,1,Science Fiction
