,Title,ID,Release Date,Release Year,Release Month,Release Day,Poster Path,Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Genre 6,Genre 7
1103,Good Boys,521777,8/14/2019,2019,8,14,/tximyCXMEnWIIyOy9STkOduUprG.jpg,Comedy,,,,,,
1104,Creed II,480530,11/21/2018,2018,11,21,/v3QyboWRoA4O9RbcsqH8tJMe8EB.jpg,Drama,,,,,,
1105,Spider-Man: Far from Home,429617,6/28/2019,2019,6,28,/4q2NNj4S5dG2RLF9CpXsej7yXl.jpg,Action,Adventure,Science Fiction,,,,
1106,It Chapter Two,474350,9/4/2019,2019,9,4,/zfE0R94v1E8cuKAerbskfD3VfUt.jpg,Horror,Fantasy,,,,,
1107,John Wick: Chapter 3 - Parabellum,458156,5/15/2019,2019,5,15,/ziEuG1essDuWuC5lpWUaw1uXY2O.jpg,Action,Thriller,Crime,,,,
1108,Inherent Vice,171274,12/25/2014,2014,12,25,/7XhdTcivvkNcdAXrEijgh0Eoabb.jpg,Comedy,Romance,Crime,Drama,Mystery,,
1109,Joker,475557,10/2/2019,2019,10,2,/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg,Crime,Thriller,Drama,,,,
1110,Rambo: Last Blood,522938,9/19/2019,2019,9,19,/kTQ3J8oTTKofAVLYnds2cHUz9KO.jpg,Action,Thriller,Drama,,,,
1111,El Camino: A Breaking Bad Movie,559969,10/11/2019,2019,10,11,/ePXuKdXZuJx8hHMNr2yM4jY2L7Z.jpg,Crime,Drama,Thriller,Action,,,
1112,The Thing,1091,6/25/1982,1982,6,25,/tzGY49kseSE9QAKk47uuDGwnSCu.jpg,Horror,Mystery,Science Fiction,,,,
1113,The Love Witch,374052,11/11/2016,2016,11,11,/eE3GGSkD8ziNOYgnWGoODlpOZPV.jpg,Comedy,Fantasy,Romance,Horror,,,
1114,Mystic River,322,1/1/2003,2003,1,1,/e2VNohx5jb7I6HUamCuGhKvzXDR.jpg,Thriller,Crime,Drama,Mystery,,,
1115,The Lighthouse,503919,10/18/2019,2019,10,18,/3nk9UoepYmv1G9oP18q6JJCeYwN.jpg,Drama,Fantasy,Thriller,Horror,,,
1116,The King,504949,10/11/2019,2019,10,11,/8u0QBGUbZcBW59VEAdmeFl9g98N.jpg,Drama,History,War,,,,
1117,Official Secrets,393624,8/30/2019,2019,8,30,/lyCGqSkT3PqLYQXiWs4FCVJBAYW.jpg,Drama,Thriller,History,,,,
1118,The Good Liar,511322,11/8/2019,2019,11,8,/6kmxXfg3aSWrzUlEPt2L0YD4jz9.jpg,Drama,Mystery,Crime,,,,
1119,The Irishman,398978,11/1/2019,2019,11,1,/mbm8k3GFhXS0ROd9AD1gqYbIFbM.jpg,Crime,Drama,History,,,,
1120,Insidious,49018,9/13/2010,2010,9,13,/tmlDFIUpGRKiuWm9Ixc6CYDk4y0.jpg,Horror,Thriller,,,,,
1121,Marriage Story,492188,11/6/2019,2019,11,6,/pZekG6xabTmZxjmYw10wN84Hp8d.jpg,Drama,,,,,,
1122,Ad Astra,419704,9/17/2019,2019,9,17,/xBHvZcjRiWyobQ9kxBhO6B2dtRI.jpg,Science Fiction,Drama,,,,,
1123,Knives Out,546554,11/27/2019,2019,11,27,/pThyQovXQrw2m0s9x82twj48Jq4.jpg,Comedy,Crime,Mystery,Thriller,Drama,,
1124,Star Wars: The Rise of Skywalker,181812,12/18/2019,2019,12,18,/db32LaOibwEliAmSL2jjDF6oDdj.jpg,Action,Adventure,Science Fiction,,,,
1125,Donnie Brasco,9366,2/27/1997,1997,2,27,/xtKLvpOfARi1XVm8u2FTdhY5Piq.jpg,Crime,Drama,Thriller,,,,
1126,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,496,11/1/2006,2006,11,1,/kfkyALfD4G1mlBJI1lOt2QCra4i.jpg,Comedy,,,,,,
1127,Richard Jewell,292011,12/13/2019,2019,12,13,/5Lgkm8jt4roAFPZQ52fKMhVmDaZ.jpg,Drama,History,,,,,
1128,Hustlers,540901,9/12/2019,2019,9,12,/zBhv8rsLOfpFW2M5b6wW78Uoojs.jpg,Drama,Comedy,Crime,,,,
1129,Goon: Last of the Enforcers,336890,3/17/2017,2017,3,17,/emio9KDrLXqqX4wXa4YTacBQXG.jpg,Comedy,,,,,,
1130,Blade Runner 2049,335984,10/4/2017,2017,10,4,/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg,Science Fiction,Drama,,,,,
1131,1917,530915,12/25/2019,2019,12,25,/iZf0KyrE25z1sage4SYFLCCrMi9.jpg,War,Drama,Action,Thriller,,,
1132,WHAT DID JACK DO?,528491,11/8/2017,2017,11,8,/68FofMgclH1qCNXoL6foBqPfNFD.jpg,Crime,Comedy,,,,,
1133,Fast & Furious Presents: Hobbs & Shaw,384018,8/1/2019,2019,8,1,/qRyy2UmjC5ur9bDi3kpNNRCc5nc.jpg,Action,Adventure,Comedy,,,,
1134,Uncut Gems,473033,8/30/2019,2019,8,30,/6XN1vxHc7kUSqNWtaQKN45J5x2v.jpg,Crime,Thriller,Drama,,,,
1135,Ford v Ferrari,359724,11/13/2019,2019,11,13,/dR1Ju50iudrOh3YgfwkAU1g2HZe.jpg,Drama,Action,History,,,,
1136,Bombshell,525661,12/13/2019,2019,12,13,/gbPfvwBqbiHpQkYZQvVwB6MVauV.jpg,Drama,History,,,,,
1137,Parasite,496243,5/30/2019,2019,5,30,/7IiTTgloJzvGI1TAYymCfbfl3vT.jpg,Comedy,Thriller,Drama,,,,
1138,The Gentlemen,522627,12/3/2019,2019,12,3,/jtrhTYB7xSrJxR1vusu99nvnZ1g.jpg,Action,Crime,Comedy,,,,
1139,Gerald's Game,343674,9/29/2017,2017,9,29,/32dippiypDdaKv7XFEfUlQ7kPup.jpg,Drama,Horror,Thriller,,,,
1140,28 Days Later,170,10/31/2002,2002,10,31,/w4SL5hv0qOanrN7GjwNgtjF1RtD.jpg,Horror,Thriller,Science Fiction,,,,
1141,Primal Fear,1592,3/6/1996,1996,3,6,/qJf2TzE8nRTFbFMPJNW6c8mI0KU.jpg,Crime,Drama,Mystery,Thriller,,,
1142,21 Grams,470,3/5/2003,2003,3,5,/wZ0l6or5juuVWqDkLEgaghs4f9l.jpg,Drama,Crime,Thriller,,,,
1143,The Master,68722,9/7/2012,2012,9,7,/rUSjbyvYWN9H4az8xt0tDtU7I6v.jpg,Drama,,,,,,
1144,Her,152601,12/18/2013,2013,12,18,/yk4J4aewWYNiBhD49WD7UaBBn37.jpg,Romance,Science Fiction,Drama,,,,
1145,The Invisible Man,570670,2/26/2020,2020,2,26,/5EufsDwXdY2CVttYOk2WtYhgKpa.jpg,Thriller,Science Fiction,Horror,,,,
1146,Jojo Rabbit,515001,10/18/2019,2019,10,18,/7GsM4mtM0worCtIVeiQt28HieeN.jpg,Comedy,War,Drama,,,,
1147,Have a Good Trip: Adventures in Psychedelics,673175,5/11/2020,2020,5,11,/hUEdgqgl7OSL3hoCOes7lTQGzTM.jpg,Documentary,,,,,,
1148,Black Dynamite,24804,10/16/2009,2009,10,16,/u3oWQDz0JggzzsVlsuHY7XVxp5Y.jpg,Action,Comedy,,,,,
1149,Capone,429422,7/10/2020,2020,7,10,/75gDv38UgRtAukSxNXcjatyQmEa.jpg,Crime,Drama,,,,,
1150,13th,407806,10/7/2016,2016,10,7,/tcKNWD6IFPPsvkpvyZ548naz0is.jpg,Documentary,,,,,,
1151,Downhill,560391,2/6/2020,2020,2,6,/ruLqLb2bfWKykckxVlVZayuBOgW.jpg,Drama,Comedy,,,,,
1152,Upgrade,500664,6/1/2018,2018,6,1,/8fDtXi6gVw8WUMWGT9XFz7YwkuE.jpg,Action,Thriller,Science Fiction,,,,
1153,Perfect Blue,425767,12/20/1997,1997,12,20,,TV,Romance,Comedy,Drama,,,
1154,Magnolia,334,12/10/1999,1999,12,10,/lpqyJ156pg0fAME3qisXeC3iH5E.jpg,Drama,,,,,,
1155,Palm Springs,587792,7/10/2020,2020,7,10,/yf5IuMW6GHghu39kxA0oFx7Bxmj.jpg,Comedy,Romance,Fantasy,Mystery,Science Fiction,,
1156,Casablancas: The Man Who Loved Women,424988,6/29/2016,2016,6,29,,Documentary,,,,,,
1157,12 Years a Slave,76203,10/18/2013,2013,10,18,/xdANQijuNrJaw1HA61rDccME4Tm.jpg,Drama,History,,,,,
1158,Pretending I'm a Superman: The Tony Hawk Video Game Story,627616,2/29/2020,2020,2,29,/eufiIoLqNGkBo2SkbmuOim1JbIV.jpg,Documentary,,,,,,
1159,The Way Way Back,147773,6/6/2013,2013,6,6,/4DgA0EDDVv37C8xISc3Vv0rhxlL.jpg,Comedy,Drama,,,,,
1160,"Paris, Texas",655,8/23/1984,1984,8,23,/tgw3TJTWgNUYCgL5Pa546VVVvSU.jpg,Drama,,,,,,
1161,Project Power,605116,8/14/2020,2020,8,14,/TnOeov4w0sTtV2gqICqIxVi74V.jpg,Action,Crime,Science Fiction,,,,
1162,"Synecdoche, New York",4960,10/24/2008,2008,10,24,/1SVS0xzY3En6YOqxoizEwkO5fNh.jpg,Drama,,,,,,
1163,Tenet,577922,8/22/2020,2020,8,22,/k68nPLbIST6NP96JmTxmZijEvCA.jpg,Action,Thriller,Science Fiction,,,,
1164,The Report,524348,9/12/2019,2019,9,12,/sG5NI6TMNR9ftOdTIXmG0hrBYSY.jpg,Drama,Thriller,,,,,
1165,The Social Dilemma,656690,1/26/2020,2020,1,26,/j4CBsXaGcltcHGbcxsWD5VfEaiU.jpg,Documentary,Drama,,,,,
1166,Sunshine,1272,4/5/2007,2007,4,5,/xYYsglb3IjTfRUCZp5dxQlLMLUo.jpg,Science Fiction,Thriller,,,,,
1167,Pan's Labyrinth,1417,8/25/2006,2006,8,25,/hyZ8srM2hmrtDhw1ED9Ny9r0AKW.jpg,Fantasy,Drama,War,,,,
1168,Neon Genesis Evangelion: The End of Evangelion,18491,7/19/1997,1997,7,19,/m9PTii0XWCIKZBBrCrOn8RLTK0w.jpg,Drama,Science Fiction,Animation,Fantasy,Action,,
1169,Metropolis,9606,5/26/2001,2001,5,26,/yhgswP09YcWo6LIlRkmeHVNqEr0.jpg,Animation,Science Fiction,,,,,
1170,Ninja Scroll,14282,6/5/1993,1993,6,5,/qzZEnaXwv4wss2QalEo4Uf9BAwh.jpg,Fantasy,Adventure,Animation,,,,
1171,Wicked City,21453,4/19/1987,1987,4,19,/efxHZF6uDCIATKVxTuobQFpJarp.jpg,Animation,Action,Fantasy,Horror,,,
1172,King of New York,9558,7/18/1990,1990,7,18,/p6fVO9NTXrye1yogN0hMSJwpKrV.jpg,Thriller,Crime,,,,,
1173,Enola Holmes,497582,9/23/2020,2020,9,23,/riYInlsq2kf1AWoGm80JQW5dLKp.jpg,Crime,Drama,Mystery,,,,
1174,The Trial of the Chicago 7,556984,9/25/2020,2020,9,25,/ahf5cVdooMAlDRiJOZQNuLqa1Is.jpg,Drama,History,Thriller,,,,
1175,Raw,393519,11/11/2016,2016,11,11,/kc8jT1MAiKM0iwdjAwC5lQrTNry.jpg,Drama,Horror,Mystery,,,,
1176,Borat Subsequent Moviefilm,740985,10/23/2020,2020,10,23,/3L1Ml5RWjFVfVq3rQENvgFymT0U.jpg,Comedy,,,,,,
1177,Poltergeist,609,6/4/1982,1982,6,4,/xPazCcKp62IshnLVf9BLAjf9vgC.jpg,Horror,,,,,,
1178,The Dead Zone,11336,10/21/1983,1983,10,21,/yze3Z51rSPhZtwZ0ltJtFiukMb1.jpg,Thriller,Horror,Science Fiction,,,,
1179,Boogie Nights,4995,10/7/1997,1997,10,7,/wnE24UPCPQsQnbBOu4zVE2qaDNm.jpg,Drama,,,,,,
1180,Dog Day Afternoon,968,9/21/1975,1975,9,21,/mavrhr0ig2aCRR8d48yaxtD5aMQ.jpg,Crime,Drama,Thriller,,,,
1181,Agent Cody Banks,10923,3/14/2003,2003,3,14,/fhK0mqqirPsckxkNisvi32A4lf6.jpg,Action,Adventure,Comedy,Family,,,
1182,Agent Cody Banks 2: Destination London,17047,3/12/2004,2004,3,12,/l5CCDJV0VojPJedNcucPWBnrGaC.jpg,Comedy,Action,Adventure,Family,,,
1183,Bring It On,1588,8/25/2000,2000,8,25,/hbCY1kJ2aQN6rBXRRdxysZRPn7e.jpg,Comedy,,,,,,
1184,New York Minute,11025,5/7/2004,2004,5,7,/px9hV6w6XzAjGdxCRUAUasAHQsP.jpg,Comedy,,,,,,
1185,What a Girl Wants,10735,3/27/2003,2003,3,27,/gGpMruX59KWNuAXgHpiAm8hiChw.jpg,Comedy,Romance,Drama,,,,
1186,Varsity Blues,14709,1/15/1999,1999,1,15,/g2jX2Xmx7drbc6J9MLJEBghR7Mg.jpg,Comedy,Drama,Romance,,,,
1187,Cadet Kelly,14008,3/7/2002,2002,3,7,/lcxxJqPSTtoyvwXnr7c4Gy2Irxo.jpg,TV,Comedy,,,,,
1188,Drumline,13497,12/13/2002,2002,12,13,/qfBXycNKQ5omoGcad8aDjMtFtbM.jpg,Drama,Romance,Comedy,Music,,,
1189,Good Burger,14817,7/25/1997,1997,7,25,/5vBg0K3lTxWNVwd3AUEXdBtWjES.jpg,Comedy,Family,,,,,
1190,Life-Size,36968,3/5/2000,2000,3,5,/52ZLTvJJ3JZu8wmmOMizuNc4r7a.jpg,TV,Comedy,Family,Fantasy,,,
1191,Go Figure,55504,6/10/2005,2005,6,10,/3ngHrgIt33g0IEjl7rvzGLQ8wpj.jpg,TV,Comedy,Drama,Family,,,
1192,Recess: School's Out,19405,1/27/2001,2001,1,27,/yLdsXdgB2VJ2uBQvYaEB5xPELlq.jpg,Science Fiction,Animation,Comedy,Family,,,
1193,Recess: Taking the Fifth Grade,405894,12/9/2003,2003,12,9,/xVzYB6qSErsY4cGJqT2h67eF5nz.jpg,Animation,Comedy,Family,,,,
1194,Recess: All Growed Down,84331,12/9/2003,2003,12,9,/ddNkrIKtQsv9C22bcMy0jjvGUpT.jpg,Family,Animation,Comedy,,,,
1195,Recess Christmas: Miracle On Third Street,77518,11/6/2001,2001,11,6,/PMkJzVcVyojiyOYIOuwz1ca2uH.jpg,Animation,Comedy,Family,,,,
1196,Wendy Wu: Homecoming Warrior,61717,6/16/2006,2006,6,16,/70i9WopFTHmTJbKbKQGdYWBHnj6.jpg,Action,Adventure,Family,TV,,,
1197,Wizards of Waverly Place: The Movie,26736,8/28/2009,2009,8,28,/reHGWHlF5tHwFQiFmsWHn9gwIpq.jpg,TV,Adventure,Comedy,Drama,Family,Fantasy,Science Fiction
1198,Jump In!,13968,4/27/2007,2007,4,27,/bC15nPOGIOXohhqzC2GTg0DlqIy.jpg,Drama,Comedy,Romance,,,,
1199,Pixel Perfect,124117,11/13/2004,2004,11,13,/hm65VIWf4O5TruDFOmkpWIOL89i.jpg,TV,Family,Science Fiction,Comedy,,,
1200,Halloweentown,27850,11/10/1998,1998,11,10,/2KLel13fLyOqN6NCP9N2JO8rbGn.jpg,Adventure,Comedy,Family,Fantasy,TV,,
1201,Halloweentown II: Kalabar's Revenge,34205,10/12/2001,2001,10,12,/6HHa2QcjKZU1tZNaPfOKPtnbNDY.jpg,Adventure,Family,Fantasy,TV,Horror,,
1202,Halloweentown High,34560,10/8/2004,2004,10,8,/rAF4CNoZyyemjyYErgnSpHs3WBa.jpg,Adventure,Comedy,Family,Fantasy,TV,,
1203,Return to Halloweentown,34204,10/20/2006,2006,10,20,/yYIVsEUyGdp8bEtRjOZGwQA3qmq.jpg,Family,Fantasy,Comedy,TV,,,
1204,Tru Confessions,71886,4/5/2002,2002,4,5,/tcshhi07IaZXjmlGGHH1gQly6o9.jpg,Drama,Family,TV,,,,
1205,EverAfter,9454,7/31/1998,1998,7,31,/j1GHqM07QY8SU0ixW6oCMT9ZBI4.jpg,Drama,Romance,Comedy,,,,
1206,Say Anything...,2028,4/14/1989,1989,4,14,/fvvT7gOdeRWNTZ6KO4R96gsYCzx.jpg,Comedy,Drama,Romance,,,,
1207,Miracle in Lane 2,77921,5/13/2000,2000,5,13,/jKBkPz5KLG6Lr8UtZI1c1AOqZ7I.jpg,Comedy,Drama,Family,TV,,,
1208,Racing Stripes,6439,1/6/2005,2005,1,6,/epDsuf5oUdzTFYHqV2IRcyy8Rwc.jpg,Comedy,,,,,,
1209,My Dog Skip,17908,1/12/2000,2000,1,12,/A3TafOveMdmc1mzjCrmMBNa3oQ2.jpg,Comedy,Drama,Family,,,,
1210,Eddie's Million Dollar Cook Off,124097,7/18/2003,2003,7,18,/xuUVN0s7IFXoXJW9xCzpDd4mKL6.jpg,Comedy,Family,TV,,,,
1211,Mom's Got a Date with a Vampire,92208,10/13/2000,2000,10,13,/k1yPIjfXAbK9NV7fVPxgNfsaoFy.jpg,TV,Comedy,Family,Fantasy,,,
1212,Phantom of the Megaplex,26450,11/10/2000,2000,11,10,/vr16a49cYwDlmKzkxJug0jUrjgj.jpg,Action,Comedy,Family,Mystery,Horror,,
1213,Motocrossed,71885,2/16/2001,2001,2,16,/kVQyHbD7V7REs4SURe827uV239F.jpg,TV,Family,Comedy,Drama,,,
1214,Jett Jackson: The Movie,124111,6/8/2001,2001,6,8,/dckg0LWIlCAwuVfhT82whtawChU.jpg,Adventure,Family,Action,Science Fiction,Comedy,,
1215,Get a Clue,26189,6/28/2002,2002,6,28,/ydzi3saKTUrtns4GMWIXoejBa4J.jpg,Comedy,Family,Mystery,TV,,,
1216,A Ring of Endless Light,126934,7/4/2002,2002,7,4,/pAualVXEZh1BTRWgbLQ59JCQ6f4.jpg,TV,Romance,Drama,Family,,,
1217,Kim Possible: A Sitch In Time,51786,11/28/2003,2003,11,28,/817PTtqvxBGLuRlGqgnyXY9NVj3.jpg,TV,Action,Adventure,Animation,Family,,
1218,The Proud Family Movie,61728,8/19/2005,2005,8,19,/rzq3cG9h5NTjXoCkMFgy0sZtSlV.jpg,TV,Animation,Comedy,Family,,,
1219,Read It and Weep,4641,7/21/2006,2006,7,21,/yDEjMLCC4n9qtEdRSyemVNpNO3r.jpg,Comedy,Drama,Family,TV,,,
1220,Johnny Kapahala: Back on Board,62527,6/8/2007,2007,6,8,/38Ru1FJqeHloYvwMbCqMFaOhXl2.jpg,Comedy,Drama,Family,TV,,,
1221,Hatching Pete,52699,4/24/2009,2009,4,24,/eo4vvO4ddYDclzcGRUxMRA3JEe4.jpg,Comedy,Family,TV,,,,
1222,It Takes Two,33689,11/17/1995,1995,11,17,/hD6UwR1KrzY7yX4ENjeDDJkl0h5.jpg,Comedy,Family,Romance,,,,
1223,Madeline,35680,7/10/1998,1998,7,10,/nAGRLwJC0jv7QlfJR6y32xRZqcF.jpg,Comedy,Family,,,,,
1224,Baby Geniuses,22345,3/12/1999,1999,3,12,/frdqQ69WrZm4pCYVefvsyQdb1ZO.jpg,Science Fiction,Comedy,Family,,,,
1225,Catch That Kid,20483,2/6/2004,2004,2,6,/vpkDrds9Ppsgx4789mHwwqYvAMb.jpg,Family,Action,Adventure,,,,
1226,Ri¢hie Ri¢h,11011,12/19/1994,1994,12,19,/qgGh5d0IHAZRlHIdFS3XWVygumR.jpg,Comedy,Family,,,,,
1227,The Borrowers,9449,12/5/1997,1997,12,5,/kgaocWyuxihDe5aNqok6fORIHnY.jpg,Action,Adventure,Comedy,Fantasy,Family,,
1228,The Wedding Singer,11003,2/13/1998,1998,2,13,/zVvyTrcZQb7kC2DPDzyo25WcxXp.jpg,Romance,Comedy,,,,,
1229,The Little Rascals,10897,8/5/1994,1994,8,5,/bYpc0diOR3nk9yZeDXEHmsjuKjI.jpg,Romance,Comedy,Family,,,,
1230,"Honey, We Shrunk Ourselves",11425,3/18/1997,1997,3,18,/wK8p7WjKw3z6nQQh9ptlMGn35DZ.jpg,Adventure,Comedy,Family,Science Fiction,Action,,
1231,Casper Meets Wendy,39345,9/8/1998,1998,9,8,/zYJWQvee9CN6nc9En2KUWewHGHr.jpg,Family,Fantasy,,,,,
1232,To Grandmother's House We Go,50327,12/6/1992,1992,12,6,/muzQuNYEQfZEPIN7G5shtKKT3fP.jpg,Family,Adventure,Comedy,TV,,,
1233,Max Keeble's Big Move,34549,10/5/2001,2001,10,5,/442jZCRwIWx7Edf3vWj0WGObev2.jpg,Comedy,Family,,,,,
1234,Grandma's Boy,9900,1/6/2006,2006,1,6,/fSRdHBtisU0zhks4OjKezI3jnt7.jpg,Comedy,,,,,,
1235,"Double, Double, Toil and Trouble",57789,10/30/1993,1993,10,30,/3nMrq5z9b8pADKGop7aAFk0DUtP.jpg,Family,TV,Horror,,,,
1236,The Ultimate Christmas Present,71887,12/1/2000,2000,12,1,/2s8pIxYzCLobeMGyOzoEAFhP8JB.jpg,TV,Family,Comedy,,,,
1237,Snow Day,15489,2/11/2000,2000,2,11,/myTnHKy178rrd1oUG3GkEvc641G.jpg,Comedy,Family,Adventure,,,,
1238,Overboard,10780,12/16/1987,1987,12,16,/v9MVFgUTvNRXmm2WWOzST6UXb5x.jpg,Comedy,Romance,,,,,
1239,Unaccompanied Minors,18147,12/8/2006,2006,12,8,/7yhaXxwxs1fIOyuPv3YuE2fea0t.jpg,Comedy,Family,,,,,
1240,The Pacifier,10022,3/4/2005,2005,3,4,/brkyQKNcaVNWGsCBCW5bKy9zVeW.jpg,Comedy,Family,,,,,
1241,Jack Frost,9745,12/10/1998,1998,12,10,/tdSyQJe7vEDcH9kEVqzVcr0O9lS.jpg,Comedy,Family,Drama,Fantasy,,,
1242,Heidi,792032,7/18/1993,1993,7,18,/33fsqxrFsv72peXX9PYRRhCUA1i.jpg,Adventure,Family,Fantasy,,,,
1243,Escape to Witch Mountain,239033,4/29/1995,1995,4,29,/54DODIHBZio7eTwsuprN5gSmqBT.jpg,Adventure,Family,Fantasy,TV,,,
1244,'Twas the Night,103014,12/7/2001,2001,12,7,/r23UOrNKKka9ooj7HO2Vyp96z0Z.jpg,TV,Family,Comedy,,,,
1245,Harold,13578,7/13/2008,2008,7,13,/iGM5plNRXY6ORJVK1ovf2sALNlx.jpg,Comedy,,,,,,
1246,Scooby-Doo 2: Monsters Unleashed,11024,3/24/2004,2004,3,24,/5BrXCJrs22bR5KR6mLHluYo6y4m.jpg,Mystery,Fantasy,Adventure,Comedy,,,
1247,The Tigger Movie,15655,2/11/2000,2000,2,11,/lxuiGvLHIL1ZyePP7bn6FcKj0Mr.jpg,Animation,Family,Comedy,,,,
1248,Scooby-Doo on Zombie Island,13151,9/22/1998,1998,9,22,/y9CySYOtHl8mDu0GQ2eT2EcjFE9.jpg,Animation,Comedy,Family,Mystery,Adventure,Fantasy,
1249,Aquamarine,14191,3/3/2006,2006,3,3,/hhZrpTqMgszbRyfNlNZFqkE593K.jpg,Fantasy,Romance,Family,Comedy,,,
1250,Rugrats in Paris: The Movie,16340,9/14/2000,2000,9,14,/mIMfUE0UfbmzzIzVFmjji3oem7F.jpg,Family,Animation,Adventure,Comedy,,,
1251,Arthur and the Invisibles,9992,12/13/2006,2006,12,13,/gH27K0S7BiZCsNMxzOQTacG9IZp.jpg,Adventure,Fantasy,Animation,Family,,,
1252,Thunderbirds,14623,7/23/2004,2004,7,23,/5PodVCY585XsAiAZYGalL9kNOtB.jpg,Action,Adventure,Comedy,Family,Fantasy,Science Fiction,
1253,Like Mike,21972,7/3/2002,2002,7,3,/pbemLC7DyQwFRnve666iJTpa7AI.jpg,Comedy,Family,Fantasy,,,,
1254,The Master of Disguise,13908,8/2/2002,2002,8,2,/nuP4Ym7vFRj40doQZWwnrsbiCbX.jpg,Comedy,Family,,,,,
1255,Hotel for Dogs,15189,1/16/2009,2009,1,16,/maFnSOpmNDhlEYjOrnWrriJLF3T.jpg,Comedy,Family,,,,,
1256,Cheaper by the Dozen 2,9641,12/21/2005,2005,12,21,/wD68dEtcKuboxd8bhbqiTTxn6cX.jpg,Comedy,Family,Adventure,,,,
1257,"Yours, Mine & Ours",13499,11/23/2005,2005,11,23,/1SfsoUYXRRrfL31br8q4DlTYvKK.jpg,Comedy,Family,Romance,,,,
1258,Man of the House,13498,2/25/2005,2005,2,25,/anBhlqCABytNvybE2Xr3tvsCOTp.jpg,Comedy,Action,,,,,
1259,Akeelah and the Bee,13751,4/28/2006,2006,4,28,/oyIAupl1jqjuVVFXYtfoUgNsDdE.jpg,Drama,,,,,,
1260,Inspector Gadget,332,7/23/1999,1999,7,23,/eKpK8FaQDpkgp3HHm3YrIDqUjWh.jpg,Action,Adventure,Comedy,Family,,,
1261,Ernest Scared Stupid,32685,10/11/1991,1991,10,11,/keskzaTlOHWaHjG8H6W9g5bVj9n.jpg,Comedy,Family,Fantasy,,,,
1262,Epic Movie,9760,1/25/2007,2007,1,25,/l0lGJiTzU2Ce6T31DIRWv7I0kaC.jpg,Action,Adventure,Comedy,,,,
1263,The Adventures of Pluto Nash,11692,8/15/2002,2002,8,15,/96vvhLWWDosS1zRrfQ6XEGAzByL.jpg,Action,Comedy,Science Fiction,,,,
1264,The Brady Bunch Movie,9066,2/16/1995,1995,2,16,/1ThgYlBzcPy1Svy3DFOq53YBDtz.jpg,Comedy,,,,,,
1265,The Tuxedo,10771,9/27/2002,2002,9,27,/2agrcNQRtgTsN5SbffC4H2BwYW2.jpg,Thriller,Action,Comedy,Science Fiction,,,
1266,The Adventures of Pinocchio,18975,7/26/1996,1996,7,26,/efTJmUFrcCgyHRPEjVLKSKOTMTW.jpg,Animation,Family,Fantasy,,,,
1267,I Am Sam,10950,12/28/2001,2001,12,28,/wSgAn3zhgwuTOhhvvqcdxVqTLts.jpg,Drama,,,,,,
1268,How to Eat Fried Worms,24115,8/25/2006,2006,8,25,/6064mXPZqFylDWcVKD888D3sN5T.jpg,Comedy,Drama,Family,,,,
1269,Flubber,9574,11/26/1997,1997,11,26,/bnKvk04icAyCO1KjqhsaEXBO9aJ.jpg,Comedy,Family,Science Fiction,,,,
1270,Eragon,2486,12/14/2006,2006,12,14,/mNu6QLUnKqPIjRA3pgEb5dkJye6.jpg,Fantasy,Action,Adventure,Family,,,
1271,Gnomeo & Juliet,45772,1/13/2011,2011,1,13,/vVQwgfS9gSFviVT4gS7tZAmhRFc.jpg,Animation,Family,,,,,
1272,Snow Dogs,11888,1/18/2002,2002,1,18,/rIPJRJZGleNaK1kfHBaFbGZ675m.jpg,Comedy,Family,Adventure,,,,
1273,The Watch,80035,7/26/2012,2012,7,26,/gwfgYA9wGpV4QLB0LrcexwfwC19.jpg,Action,Comedy,Science Fiction,Mystery,,,
1274,Mr. Woodcock,13257,9/14/2007,2007,9,14,/wWQC7Zc4I4RKjiOb8L1GVvqkrlA.jpg,Comedy,Romance,,,,,
1275,The Ant Bully,9906,7/28/2006,2006,7,28,/oFuqX0inTvbA1XAFv2x3CQnI65m.jpg,Fantasy,Adventure,Animation,Comedy,Family,,
1276,Fat Albert,15045,12/12/2004,2004,12,12,/oMZJ7QG5ZTKvjKYE1kdQsradzDd.jpg,Comedy,Family,Fantasy,,,,
1277,Eight Crazy Nights,13376,11/27/2002,2002,11,27,/pfQrbZxTv4BVf1XRQnCngZ3wQg8.jpg,Animation,Comedy,Music,,,,
1278,Daddy Day Camp,14144,8/8/2007,2007,8,8,/fhuhSVb3j8SShe6FhnVUAfSRg6h.jpg,Comedy,Family,,,,,
1279,The Country Bears,18357,7/26/2002,2002,7,26,/xyRugigU9xBlTzfoA7uuIQ6KXiY.jpg,Adventure,Comedy,Family,,,,
1280,The Adventures of Rocky & Bullwinkle,17711,6/30/2000,2000,6,30,/xCFSsftt2rglC81I6QLWcZSTCBM.jpg,Adventure,Animation,Comedy,Family,Fantasy,,
1281,The Flintstones in Viva Rock Vegas,889,4/28/2000,2000,4,28,/nEkMYwctrUH8ueaAcJFZnAEltMX.jpg,Comedy,Family,Romance,,,,
